,Mean Variance,PSD Delta,PSD Theta,PSD Alpha,PSD Beta,PSD Gamma,Label
135,2.273572935682692e-09,1289.110026609625,209.7378987031751,26.85080662847295,35.74162385908245,31.018060256142892,0
136,1.3681053746851222e-09,588.7863407905078,74.64281386481098,22.72483653353125,46.26246038569049,41.445494309849465,0
137,9.970631866035341e-09,6664.483204213598,190.15756384415616,59.450681900983106,87.48698419591167,124.0926439511714,0
138,1.6261486551787489e-09,954.45319191176,124.58595982367216,24.52618661221532,22.346528986194574,21.172924623737646,0
139,8.627230282870157e-09,6396.613067793546,294.32360091836165,28.302088183278137,16.053657012941596,19.213268366961287,0
140,7.663160178870834e-10,378.63100599434233,68.2432826835773,18.680427977071854,18.039874596013245,14.718616985844461,0
141,8.146167614525094e-09,5586.791503525653,453.8569882948301,57.47135430607414,48.22073843346918,44.13797380485171,0
142,9.135698331144612e-09,6827.760979943249,291.26138006576736,50.595768861956216,30.91484942649768,20.92649662704752,0
143,7.504731942260979e-09,5378.96346897869,487.2923078237162,55.1929312773016,22.11332099920569,16.1002767158356,0
144,9.635642479439076e-09,6985.6140393082405,567.9139799770626,63.071013251538716,19.18919612295836,12.578430628898834,0
145,1.021817514216906e-09,509.15456772461954,58.323852081779535,19.029278858724986,28.21148864224157,20.41658136340592,0
146,1.6786718632774652e-08,12188.628712237454,909.0779721440081,78.70965060648993,41.779870033985155,35.62586333379414,0
147,1.1829913842662636e-08,8446.970044682694,798.0125279283722,75.12189118803741,27.84598924479463,16.597130414781915,0
148,4.0871967187502285e-09,2902.2892160704523,167.36305679107684,32.52210118164413,20.333650404908926,18.478648896826968,0
149,3.405315249259953e-09,2340.7075894309437,172.04889960207169,35.507400080003144,31.177511128326074,22.47275112614441,0
150,8.210768328886262e-10,368.63380667525314,60.37548753271763,21.438648894097515,26.570156212028287,19.48385894242661,0
151,4.728834717263594e-09,2952.1425393378017,256.45413980481237,43.27470508770289,57.29438344358682,47.33776326613255,0
152,2.595425543858333e-09,1674.4942642048786,124.01759992024405,33.366348121379666,30.776846092500637,23.08868771287497,0
153,9.965345753143009e-09,6719.890854615271,621.0915003322929,87.60872964092836,64.95848768301263,59.79944296199605,0
154,3.088091810553685e-08,22145.265709720672,1745.037913383091,190.88249896313863,94.27398832066751,74.10899004043796,0
155,2.3920301513299036e-08,17441.34064160265,722.1688435532777,117.89957763718695,101.35913756773006,87.25635664161081,0
156,1.6245806796170663e-08,11631.159937709592,521.3923980977077,144.68575624233122,80.69746439479636,71.27127455801156,0
157,2.5648803739389208e-08,18746.090171085994,1355.511939740987,171.84070342836532,58.392685846613595,37.48025885140821,0
158,2.039052304979906e-08,14676.66342595297,1055.837209569642,173.76885482271106,62.1422017728269,44.03619983636299,0
159,1.1917632324990147e-08,7048.5725938057885,660.0092153604169,128.60476527997722,159.08627721858215,207.56737410335168,0
160,9.855174639933217e-09,6907.333359833644,658.3765791851469,103.7377915906592,37.88639371824062,26.25776721121138,0
161,1.0262758928113296e-08,7520.806641714174,404.22217322042184,64.7533903573309,36.9217676747977,21.721764951202417,0
162,1.5974753650645966e-08,10444.39696965437,820.1649341479158,218.70192388954945,157.27256350654258,114.22963537672152,0
163,1.5965959835770174e-08,10951.68162380438,1409.2215611287272,210.42069427984882,63.72045234677184,38.4708590560026,0
164,1.153522363992555e-08,7903.661585406329,873.5050550810691,139.13959958913617,60.77833096900464,36.91333517627253,0
165,1.4484451800400633e-08,10177.201485334264,823.4882918695786,144.7388637366951,64.8738561863676,38.71769877927285,0
166,1.0085454617785179e-08,7247.964210378154,456.63828028440855,51.830505574136104,41.40503115324249,35.92971695751678,0
167,9.83842163379387e-09,6475.697592473649,604.7991395637061,77.4904055628292,89.89506448870998,76.15334941533747,0
168,1.5742527511976613e-08,11012.466944405507,840.8522786477306,102.06253118147876,65.86499451436869,77.21360589453022,0
169,1.4939205265285125e-08,10744.156041990258,461.4592573582209,138.81192902237441,83.13057031795141,58.984219021433326,0
170,1.3354160897383881e-08,9229.254304845444,827.9046821846896,175.2044580396977,64.50700755565799,42.01020567856121,0
171,1.3205165595786434e-08,9613.9562895717,592.5031532359312,85.56655044172993,45.62307482892762,30.697598290438947,0
172,4.627855638052018e-09,3253.654310579001,248.4458101110931,45.9740849805447,19.068193409016022,15.626942165922207,0
173,6.635047520675204e-09,4228.993731020599,272.8873755696144,65.31778051388426,67.72637686186772,86.87703069751646,0
174,8.205833352722079e-09,3988.462782374337,262.5822890656027,64.96455612360285,169.8276751509141,307.09811862141623,0
175,1.5563097088644165e-08,10129.517517161572,657.2511317635144,116.61489640971479,161.90551814415286,146.48870737824188,0
176,1.873971697082136e-08,13432.665898808988,571.7666880302496,103.80876231976244,98.87844160510116,100.029648729147,0
177,4.9338702621327665e-09,3726.227836278925,187.09858937752475,29.19026141291953,16.589736006277608,14.550576935080135,0
178,1.0632403744535742e-08,7518.210776103913,526.928675801292,82.47130486216244,64.18176884234641,57.128719329618356,0
179,9.61316706354176e-09,6170.029146744907,729.8777693914392,77.89369797289207,82.34448527832944,72.80733204654459,0
180,8.069350945473067e-09,5642.112698258862,474.16003039647654,73.91800628182439,31.26561818944592,27.95914546507645,0
181,1.3139199021762548e-08,9477.824469718042,603.8707156790582,77.4777920019463,40.50163695159598,41.52001263068325,0
182,1.8454269656389644e-08,13163.876373482672,765.6655907440943,114.2175275110102,77.59713352899334,92.27150973137451,0
183,1.9692633026800985e-08,14349.551114574137,669.7910483858448,102.17283674314965,67.72212960209082,62.14930973863851,0
184,2.0829144551549153e-08,15078.564484128436,588.3133093979659,85.17282661370051,98.32556497911543,94.8205288724575,0
185,1.2094621488351934e-08,8134.719419502577,423.22566601977417,112.31788868132324,110.83695628198154,99.04737543677143,0
186,8.892157588742952e-09,6209.739387493941,516.7697606306061,67.77785296079021,44.25662986636093,29.683611568873662,0
187,7.628653232702606e-09,5258.288511455266,499.8616428122641,52.15203707286077,35.07417176917077,28.39325040039771,0
188,9.577385531682956e-09,6350.290071787599,546.5059151752114,91.57147475591444,74.35432869897731,57.066521723590974,0
189,6.925892907602476e-09,4312.977321066879,546.3756422623067,118.2240202553806,73.93047938361259,60.18844154781175,0
190,1.2947198937960801e-08,9336.440299330205,469.76402601062966,73.37123649527653,50.736612812141026,53.25034636676564,0
191,1.1728376341107348e-08,7902.063949682264,719.7951015295225,125.17013252018036,69.11191253990546,70.15147331921662,0
192,1.255143184758541e-08,9130.040201095277,487.989990702722,77.95086639295734,45.56932744054618,32.85778180452377,0
193,7.875316895679733e-09,5465.832563594307,314.2334602046428,54.223137656935045,44.533358191311684,67.46246251074163,0
194,9.874266636436704e-09,7225.1655020993385,384.63155342294976,52.68080339427826,35.266831191714274,39.64300666186085,0
195,9.760261853859655e-09,7156.628531790155,341.140345999489,61.96316795279749,30.14032469448995,28.3793746078802,0
196,5.275348422114803e-09,3623.45809138447,293.5510910846184,43.235485548121396,36.38595956310099,22.603321863694898,0
197,1.2211539897698743e-08,8694.293037249774,376.3247065094576,83.3787050076433,77.44802521549548,61.29999294956932,0
198,9.813217989320172e-09,6804.021931691604,431.305394086754,70.08754000601782,72.95799046715554,53.91347285614994,0
199,5.7996612826039825e-09,3644.386796800374,478.023487998465,61.231626386247385,59.8337129393409,45.47260483469478,0
200,1.343872465078376e-08,9620.331984059865,379.45170686723884,77.25106576220047,77.97274873334472,75.27563553507164,0
201,7.838438394568503e-09,5602.290996175829,354.76368693581236,68.23253340501617,39.53539102909188,24.37006607440021,0
202,7.893404807942328e-09,5358.979232684272,706.0683856748959,57.11518745763778,25.90916377230555,17.038761348504046,0
203,5.6976917879584615e-09,3584.407068280297,327.59476675490725,63.94659003378225,56.222754901230076,78.33573546050576,0
204,1.2379952435671013e-08,9255.06464725937,387.38669698932677,78.58120492655462,31.480013323926038,21.71164555329228,0
205,7.752159696283866e-09,4380.023477212675,804.7089898069454,195.68092947663368,118.31462902926344,74.58373278229789,0
206,1.2995890975072688e-08,8988.156206232172,596.3549973523473,111.39665348676851,80.66732369768097,94.62268808178686,0
207,1.4816022841958294e-08,10339.211991437218,666.4172119371308,113.12188211013618,83.27690878934301,86.7047500654579,0
208,1.5332586926585666e-08,10344.300172352569,761.1214006634912,149.7985362892195,121.41328503643423,100.99971892456972,0
209,1.1505599852121488e-08,7845.776911869788,576.2516162526655,112.66101915057558,108.5024381744565,76.5640324883091,0
210,8.396510510993606e-09,5762.501208791646,411.80972068906283,119.47963826011907,88.08042923954689,55.259623918814675,0
211,7.370397423966824e-09,4815.267900956847,520.7099493936956,103.83476571403656,55.86907238513854,45.8952102453792,0
212,5.2132036924175535e-09,3555.635072825292,310.81383690984416,74.58098222829747,34.78695922616777,17.423160219558273,0
213,9.84661378947444e-09,6354.08208333175,453.6910236054551,105.92089338655948,120.6154306523579,98.01277283191745,0
214,9.737818969641692e-09,6643.368639126466,548.2030824751952,118.77695717522026,56.74923782507004,48.03064065716809,0
215,8.675240646072146e-09,5837.23791978245,499.0701553245617,84.0413919210173,68.30786216081886,54.327979995700105,0
216,6.261847845379478e-09,4391.8933874627855,385.0561882044368,52.63567899098404,29.343122028228343,21.473752643201326,0
217,4.537707999892884e-09,2832.3896284705047,412.4222655235511,100.85405517866111,47.03710236791171,28.32463998049517,0
218,9.992102641199369e-09,6551.7190183277235,441.9549378098269,106.31431113363058,98.90653316112714,103.69333063846184,0
0,1.1001389831397351e-08,5628.102429689517,922.9948694639224,291.99657251383013,132.01229823541794,47.29935532678078,1
1,1.55420275210886e-08,18333.501134598046,2145.6028709905668,529.1582865063161,151.69304513483468,61.54102958879384,1
2,1.1252150970044027e-08,10280.793666041604,1853.1940258076322,620.573306280073,308.59000434292574,182.35973975470657,1
3,1.4739312638574728e-08,12256.29817731362,1939.4100760785489,915.3156449205587,480.6533578163998,305.3479699726381,1
4,1.7280039923015918e-08,18462.07985257277,2036.6366878566275,477.6515010700869,312.99159512838617,177.15844974193092,1
5,1.2282408822105745e-08,18201.213503602645,2302.4404075615853,373.6963603766677,121.94128129694248,44.00477847167973,1
6,1.664997819965634e-08,25824.42166406233,1808.9010112128992,302.0553190259164,65.99067146793287,28.22574057002695,1
7,1.4852895155969942e-08,27503.702974120948,1120.8809829294516,92.55853925105879,26.15501386114554,21.069918583847013,1
8,1.3683327114134028e-08,32740.16787703754,1683.9089439402642,300.53946038247346,81.74696693509902,93.65156566997221,1
9,9.308453631786e-09,28432.292680484014,1805.2306381119213,447.3283236505696,134.91502505194464,70.29517762609704,1
10,4.055639643912069e-09,18652.31210646075,800.278173895688,162.328383700943,157.20114235663627,124.27618769629713,1
11,9.766843592455852e-09,18937.505524445136,817.8096109831737,133.8522459029711,62.75590903664165,44.012924181389806,1
12,8.442070920414923e-09,9845.473945526146,786.1963381274942,100.6966972043193,47.78540132873717,27.56589450688384,1
13,1.1001389831397351e-08,6501.550333340039,713.4677383559143,129.7478812895713,151.58409487900758,134.5823644724052,0
14,1.55420275210886e-08,8971.271021259154,1049.2863136701844,187.7827490561504,230.56003190381725,196.5493803607324,0
15,1.1252150970044027e-08,6450.643360533089,679.4728136540023,167.12088766019218,158.93068609296952,160.676464666413,0
16,1.4739312638574728e-08,9840.36410412049,902.477433046658,133.58219199505336,115.42988807423693,98.8508767778591,0
17,1.7280039923015918e-08,11229.46244545623,966.8659650678624,124.44462565938498,141.59760883445037,161.39349280680017,0
18,1.2282408822105745e-08,6803.011495946895,432.4078162236741,130.54186230711795,271.4915772787859,252.31509893007092,0
19,1.664997819965634e-08,10784.510314320236,898.8932743513893,117.00807813769232,172.45862314968272,143.14973512443746,0
20,1.4852895155969942e-08,8854.514784260009,1338.4109067026468,144.12423437949022,159.02276263904022,151.247256376517,0
21,1.3683327114134028e-08,8560.955246584941,940.4626062084217,156.00272520836617,167.95487172076318,118.55435846965172,0
22,9.308453631786e-09,5549.8638027828865,712.4355593327028,107.51544229539894,131.48160558148112,93.4907450999258,0
23,4.055639643912069e-09,1389.1744365164066,186.35173156688373,84.95065780555892,144.26003929236572,143.6665172706069,0
24,9.766843592455852e-09,5932.577366991419,595.0418565221142,95.2538068163124,130.54536566489693,110.1026838320916,0
25,8.442070920414923e-09,4143.785260076761,528.0435958688347,99.19956318090188,197.835266794306,217.7131312710009,0
26,3.4031869969838067e-09,1316.4496941314633,251.20450537245134,56.308088152620286,123.98398072221359,108.15836649814614,0
27,1.5346376485459068e-08,9353.617201553903,900.3528592091016,121.74276527426683,167.2508681027916,234.8144940016752,0
28,1.1878928104456628e-08,6334.975971715513,730.3603951122412,196.412722514059,227.81037713897754,213.79132937701957,0
29,6.846234154510387e-09,3301.236172277312,382.4662065988168,129.12158381044594,190.0972595311813,150.95480342173997,0
30,1.1788199543600637e-08,7054.731746206772,619.2611007683391,124.55584314517212,207.77604588160008,178.54771094383432,0
31,6.639759418383554e-09,3608.903555100785,332.72923495979205,109.3930359926751,152.37858803561298,109.81389971158396,0
32,9.75556001317904e-09,5581.274936927262,684.7682907005698,115.06924905377191,143.22784447886306,161.11267850288198,0
33,6.1910582104691496e-09,3431.8657074070447,258.07653615737166,99.593334907488,134.59666024978097,104.8976781352244,0
34,3.031705113820812e-09,1308.02346200218,163.0705470601221,46.84684173371045,103.81976414724554,84.14715807584349,0
35,1.530848077230951e-08,10173.335231165376,972.8091615195224,113.25471234137528,147.9297677074341,110.5338765967811,0
36,1.0987500011911229e-08,6741.195851591247,834.9718956159198,93.2019846712285,151.22786909591727,102.38793075162909,0
37,8.295605299079143e-09,3744.468432756737,462.81593773257964,116.94669599049392,253.99805538361585,210.81022659299182,0
38,5.531539383726407e-09,2705.394850457984,394.4908510444059,62.29614904896122,149.41229274799457,106.75387897124595,0
39,8.991523072782867e-09,3834.520705460987,431.09240361850823,167.1123115055133,289.32563228741816,282.21789512478693,0
40,6.724926764269427e-09,3474.0055699431173,382.6854927798294,115.10737469306864,157.37013291272712,135.45465629107338,0
41,1.3815386585752367e-08,8328.398255631279,805.1271218669577,164.90033776866773,197.03780732503085,144.38751023171332,0
42,1.486562856488362e-08,9225.053509143509,742.9413213373282,211.1246183234312,200.4930119743702,166.45865874037173,0
43,1.5702075480060298e-08,9622.510613515777,945.0682072124392,160.0567396637994,204.86585785630714,169.43736042217796,0
44,2.166713677345893e-08,13906.593588481646,1109.2116342837892,162.43717435685136,278.0127050978244,184.59135239823524,0
45,9.964288399280209e-09,5656.604446965669,665.0270143380388,194.88951297313042,174.4197602648891,142.69216595555474,0
46,1.532794616286732e-08,9106.188389684408,584.5069637444684,223.2029833853125,274.3029558677317,209.05819028055612,0
47,2.2281093035241232e-08,14646.117613173401,1148.6653601195155,193.2127027160777,221.40058846230733,177.70755482440399,0
48,1.346985949152652e-08,8868.571555814337,966.1121281444948,186.73188828835202,120.43188241679168,73.08898599983401,0
49,1.1967614851250406e-08,6784.870701455177,843.3725510520767,138.86525670019375,223.91007251747814,157.94357964269315,0
50,8.304523769399136e-09,2902.5687533739715,571.3878319440572,183.9583368528166,263.23558244710745,286.4053716668535,0
51,1.820801954322528e-08,11905.098700053708,1002.7423458027612,237.65811513169172,163.56384345302558,152.1431768420578,0
52,1.220516197330732e-08,7810.503096573217,524.1858001987963,145.32972656252412,151.9887640442759,116.75363536302065,0
53,1.5175759561376478e-08,9602.399246273284,705.9893299771202,162.2149008076179,181.26644255943745,151.57250782131396,0
54,8.963268613066757e-09,5976.0500711519835,539.5996084159436,119.05263060592596,72.10867315584538,50.61586279836936,0
55,1.517044631857509e-08,8553.147267074852,653.2226595963473,160.2184470934798,258.7905609344876,325.94384402168674,0
56,4.49397286940381e-09,2167.2418922016964,400.3851002391729,123.69426870175596,103.97308962352501,86.1390652812978,0
57,6.786266550049274e-09,4157.70567377863,473.60877603204375,173.5985200705029,90.60420988148252,59.56136406726854,0
58,1.662241830785295e-08,11637.105758645022,886.2729038109337,121.87436658323674,88.39637908373264,68.56473397545048,0
59,6.5138281998954984e-09,3936.466862045762,437.5976037627401,117.52542140836974,90.65852765511411,74.50225772370558,0
60,1.6645177697312566e-08,9931.801407437202,920.1154680120263,202.92414060561543,234.79071351918088,220.3319983169971,0
61,1.6580900064946482e-08,11476.57576700972,646.516280657283,112.36975668792476,126.66841508369842,88.62761521536066,0
62,1.3148393133616763e-08,7910.759685119213,1457.3140605091735,236.3156016678754,122.56950401531306,103.47777957471462,0
63,1.0951642931087141e-08,5873.423721414333,629.549820923114,156.4577398507227,243.49789191859853,231.7934391037089,0
64,1.527176601492169e-08,8815.51974527962,872.3716173274828,247.98113023745117,256.4781509795897,238.7931415928677,0
65,1.5718079130434492e-08,10447.75812326016,827.7345391100285,156.5967056608743,113.15686864312576,129.15197372798204,0
66,1.8862498750078757e-08,12788.445886125439,1077.8408223074323,233.03160646168234,145.49718322579469,98.34191948460304,0
67,1.373137780032913e-08,9352.211695461758,666.0875731353609,126.99235197174356,127.4399110854064,69.72839969885868,0
68,1.624177007974664e-08,8621.525179395621,1779.9804264374584,1224.611557597623,296.26193030955903,80.64375343213948,0
69,3.3232872009580475e-08,18618.593025480382,3528.4786263692768,954.1617044939584,379.61670563664285,232.12824813940352,0
70,3.643792561383479e-08,19367.162390512647,4182.179803357291,1392.0095857829715,469.95220620545683,240.653580018952,0
71,1.4400015987317816e-08,8661.749100496516,1352.5009014828606,245.963559083842,161.41254698092712,169.05118208117509,0
72,1.6525103351217716e-08,10803.194513478536,796.6812424590887,157.7707775724017,162.09383960235652,153.01397592586866,0
73,1.5178647073754355e-08,9492.045906593678,777.2387288216545,181.5197912866405,153.28019998058187,163.6555080601376,0
74,8.910409983527572e-09,5276.784643560721,479.69600931978175,127.60881976018536,120.77321604145666,123.03621705457064,0
75,1.1386739834932672e-08,6534.028219801568,855.0288037784422,144.06998758926838,176.64638198551393,146.90686096026113,0
76,9.843275977245895e-09,5491.366212079202,888.1982952753764,125.18488625329758,155.26176788689042,131.63748731166842,0
77,2.0537757600648742e-08,13533.484353552505,1109.951355712509,229.43903894358345,192.5424334860316,154.0113510099871,0
78,1.3909403925479177e-08,8780.721198311701,749.0277640705417,142.3063199050863,174.32328289506057,145.2675584065217,0
79,1.1823052948609088e-08,7160.9183165205395,633.2200556506193,144.9634814162959,186.450085783181,148.24200508050868,0
80,1.553047029032525e-08,9958.325291861132,975.8054064095152,165.26549811860193,132.05204851403528,135.40162836936116,0
81,1.7469215422424574e-08,9359.023315219167,781.3863696008333,222.83310548589256,323.2687485673468,412.1367108456303,0
82,3.980226885143482e-09,1821.860028197781,267.3400771513953,87.2960129701168,124.46214592911198,94.22896631649174,0
83,1.669396701969695e-08,9995.671343943362,528.3816228363563,182.97949766317836,280.0488917669532,288.2594978209136,0
84,1.5971185313393886e-08,8962.867888158156,935.6625420895441,251.81311189229686,288.25637376841615,281.7576067882713,0
85,9.429684532121747e-09,4504.089056972623,885.5326189133182,149.35476833659226,229.2319324909121,216.33098152080933,0
86,1.8766440575867398e-08,11779.537329221872,921.5352382404178,175.74971712608658,218.95794747204602,226.120459408834,0
87,1.7129726500001018e-08,9504.00936205297,756.8239766580803,253.44079002620273,336.72351080513835,314.75100345270147,0
88,1.6092344429778244e-08,9004.609827468268,1331.3807761128098,210.07078796207162,263.63725053067435,243.11310365213453,0
89,1.3552833739242774e-08,8133.148813425616,1006.7719211342765,162.0748875897481,150.81287534229003,174.17463368141392,0
90,3.993634891924522e-09,2165.0268780326537,283.12859240830414,57.173481081219684,93.8023847825461,57.40182900095614,0
91,7.110362285177924e-09,4218.672270280198,836.4805003375909,101.11429329989686,78.80450727655344,49.588375749365966,0
92,6.825755044907327e-09,2939.4680707634247,507.2359117814289,117.25037319978712,181.24958253759524,226.31922498557202,0
93,7.181565646511645e-09,3774.713057716939,413.47009227242125,135.88682508335836,141.7193767370106,134.06866906732196,0
94,9.643347951233285e-09,5125.086902724809,692.7135660243518,127.4962653612171,205.5869779996188,188.1702048001281,0
95,8.717127345769239e-09,4896.093053931296,717.4826392157138,114.11456732871916,161.52918423129722,125.57555791118551,0
96,7.285773851356743e-09,4400.542293283111,496.2875196545842,95.52336383740843,103.07618493592156,82.5622699677759,0
97,1.8568958378726432e-08,12180.079200315518,1714.2426580847934,180.81312489356307,106.84920526700304,80.01050902501484,0
98,7.0802996385705054e-09,4479.05018838916,438.48133255696615,104.44974787479336,90.40979316804516,52.215288882094356,0
99,4.0052585798925296e-09,1915.2039037635168,273.5460895506764,79.59691487308888,107.78563464178198,102.07878252321815,0
100,3.32665092227878e-09,1769.9060548588254,175.895976732039,52.134448386965026,79.10408261803148,70.87258891135123,0
101,1.2028553083914822e-08,7953.3998227737175,381.4932515929813,128.93957027248752,156.29782165578985,118.38973544129207,0
102,2.664697002656233e-08,19288.07707163332,896.0753444782156,159.21383654698656,122.18256313518549,106.75572861575546,0
103,1.2792205207371268e-08,9181.414350427936,466.4376716043768,109.06862209081234,63.11892163910569,46.3370114774736,0
104,6.3546818463818615e-09,4234.858850302076,248.15493947099648,87.58831008942164,61.98849022093482,55.99556522221076,0
105,2.7483378231652842e-09,1553.8003074679862,255.35313140145317,70.23683938809906,48.863062283477824,32.722745631757185,0
106,2.094597215240492e-08,13555.095034744105,911.3357195585893,169.57166308333697,189.88180834708248,208.54469123037984,0
107,1.2742509657209768e-08,8354.05572573857,1161.9726466184288,128.23204811117108,77.82066122799526,61.85606699763689,0
108,1.3934895794784924e-08,8405.837337370502,535.2258235887862,170.6810283479426,194.64037997773445,186.15912035067575,0
109,2.211708898823268e-08,12853.66872274744,1241.4660818178447,271.7038702950046,373.8090589787101,286.490731142402,0
110,1.7519258712492225e-08,10885.36620407855,1202.552868257233,182.04143991955087,196.0375473118533,150.80638209032722,0
111,1.6051298964041236e-08,10497.040280500742,918.3867787412207,124.3109157579622,130.6989967894809,115.873510872691,0
112,1.3430981199502344e-08,9377.256062721895,815.6001817169597,112.3032001027632,65.1080114511505,41.04270858324002,0
113,7.815813335862646e-09,4795.751551249769,628.2644751138185,96.00118386949144,95.77044447774807,66.29560558944179,0
114,9.899554688707424e-09,5201.81545449385,590.9213078806148,135.36579760281066,215.13243949491192,228.8176234585593,0
115,1.5140398344310618e-08,9837.40390163218,850.9053654001193,135.68507023193501,160.17063021267438,143.41596411563543,0
116,1.1831561115724176e-08,7997.59230700965,454.43225847141366,105.22586519254101,107.46511002668093,79.96444377501302,0
117,7.602924254056997e-09,4183.134616595537,471.5377945353658,118.38427128443064,121.35364350305142,115.75674910106363,0
118,7.366175725520001e-09,4151.780979478633,356.33791289708677,80.15480544735105,134.4184361663189,129.98516464029214,0
119,9.198686488097411e-09,4463.133866617047,798.7022240191371,125.62555432941228,162.18228956231732,206.2250715375501,0
120,9.764151091248872e-09,5068.063175032553,673.1284758035455,159.85891597532773,204.6428619477808,208.25770799128293,0
121,8.452935087678528e-09,4317.167928566555,599.7735438704956,132.44865131868858,171.67958540166418,153.2842916924155,0
122,1.0726622621599164e-08,6743.674824765807,447.3332852623732,103.22511329920052,132.29120178472928,110.41467242560852,0
123,1.0380750581110798e-08,5662.385585167768,630.6278724347901,171.88548691113982,180.1978791624332,180.9639541732409,0
124,1.0213471680397495e-08,5895.817368570015,511.09012614110543,92.9937251495093,157.66931661981388,150.74454371115132,0
125,1.9686368607435692e-08,12471.246282103642,1026.1853274868563,157.6542237482304,182.82287508577,213.7207680412671,0
126,1.1750865853780889e-08,7044.589154544028,836.9777192693103,142.0526770596668,125.81775119558935,155.11478498841691,0
127,6.911846009280871e-09,2978.577119580659,453.7422936778389,145.8134914425238,218.25363085950318,202.19169970511481,0
128,1.0548373622064147e-08,5706.053459502868,463.7690534543893,138.03520841453906,236.61447053505526,191.30230318442688,0
129,8.870010890246466e-09,5187.838145505118,582.3086582817,115.39826982835008,147.5799671147236,104.82110279099923,0
130,6.815402551095726e-09,3040.589165205672,285.7415772827298,108.06240858517904,221.97828382992464,176.7488338985263,0
131,4.92710788837231e-09,1923.1923710389774,315.14392871917994,96.26917415181968,178.41033234035473,155.09691906432087,0
132,3.9389606893482385e-09,1213.7949666830427,186.53558024954566,78.4462409088591,172.7932850860684,138.64305388279016,0
133,1.8493110834054832e-08,10975.640041768427,1195.098291362562,203.29217073952614,241.74365338904914,251.74986816849383,0
134,6.386877852333962e-09,3259.483918650117,366.1324341701408,97.60462738897385,191.4138102540192,119.55605997491772,0
135,4.83817809671512e-09,1593.0742348333515,289.1648351194921,89.149096668257,199.30073600156555,167.7329006998153,0
136,5.677605706774497e-09,2337.435515269671,367.229551014199,139.02431091426465,200.07623557133599,145.6979095723794,0
137,1.0458869395723338e-08,4970.903336650194,660.6925583751731,124.8130980124106,242.70675938987083,256.6600251060106,0
138,1.2237326231752392e-08,7449.6842159733105,463.41715287854936,103.91190333534234,187.19019408779099,153.7282820293281,0
139,1.59323694997408e-08,10892.896537635275,525.6146516448273,123.71575178492829,119.79804528413624,128.63367704204617,0
140,1.858411976863624e-08,11429.442041549017,1133.1354546086666,194.86828959492215,229.66670855376674,186.16388513310739,0
141,1.2365605442499108e-08,6049.648829072564,783.6516387184163,257.6106612190489,326.7879887017258,262.8780347047848,0
142,1.5851483442550845e-08,9718.514621641603,927.3025928136067,195.41516138225484,241.02412169431224,155.69906143305064,0
143,5.4352810924092446e-09,2003.331437561777,393.05999126609015,99.12333475091093,196.89226720855427,214.57069330835841,0
144,1.6404240370906585e-08,10382.646292828249,860.6319652219217,155.70305691046616,203.03799008297798,172.76263923900837,0
145,3.514976476197996e-09,839.5141972201808,155.9819348458496,70.6215664925552,194.9908391517368,184.22802061651092,0
146,1.1576202031097104e-08,6547.210845427643,703.7086401824788,168.344841099355,238.10199118054862,192.30511242409733,0
147,1.1366164051295374e-08,7496.868619829736,715.2645387994286,115.68504433886015,103.33036488315828,71.85252287976863,0
148,1.611819893472675e-08,10918.190380143898,976.8057733361884,210.59901847499245,120.42935250956656,71.23897654223637,0
149,8.712099011739715e-09,4916.614773822044,616.4990837066186,150.9783259715185,138.1611826129617,134.41207553842466,0
150,1.728274734965599e-08,10213.333589039668,1099.0510609255748,234.72742033614213,220.83645799240585,210.09851646766498,0
151,7.530742504979882e-09,4401.407540658185,570.4681191882278,128.53174051326954,115.86505327752904,77.91298471846844,0
152,1.1810415848383547e-08,5657.383085677205,932.7090731399844,189.70451478776408,271.20524992970934,319.81906521937964,0
153,1.0744964577364507e-08,6080.103961947799,835.8149297822098,179.62769943239326,163.38037817187958,169.84582270159774,0
154,2.037928471175521e-08,13905.284980535886,623.8820402080512,127.18102790134688,187.29477217284756,176.99271951246524,0
155,4.25906234498328e-09,2656.1907735778673,366.4513377297467,80.73634553124579,42.72963345694818,33.15474868510428,0
156,2.742866138928085e-09,1593.3618071775825,244.4153270187357,76.82764162917208,41.900077253620026,24.408668835340844,0
157,2.090026342428912e-09,1274.2708864831225,148.50764392389175,35.20545972205847,35.20355544815928,16.92780203042249,0
158,2.1477072910470344e-09,1291.5333912600313,139.9930128312723,41.3008277809082,35.60542034926643,22.815466844256967,0
159,8.534507653507707e-09,5816.73856210678,349.3530462589818,95.78767704646631,78.46594407144805,51.148424354451656,0
160,2.621195691418965e-09,1519.1329547069165,197.51347471537503,62.71045822141391,44.95738595187482,26.89433027708945,0
161,5.326611032038144e-09,3348.634402319118,363.45129727090887,66.54511083075505,63.277684883721705,46.62643166697604,0
162,1.7578195637573872e-08,12325.068915316835,794.7083200238294,156.17122026986152,110.84503482309206,76.64341596339139,0
163,1.4439097719826347e-08,9544.99439406912,1194.9180915172335,190.9928756357186,99.8524311371678,57.88933170873122,0
164,9.327700093287229e-09,6372.761584580287,436.4535089556388,80.91980347189168,76.86494395553194,57.6054920886224,0
165,3.132213502190363e-09,1771.2611230778327,258.01359682702,82.60208270707233,56.831407865442934,33.88785875264493,0
